证券代码,证券简称,GICS行业名称,证监会行业名称,省份,专利数量,研发人员占比(%),研发费用总额(元),研发费用总额-占资产比(%),研发费用总额-占营业收入比(%),研发费用总额-占营业总成本比(%),研发项目个数,营业收入增长率(%),营业总收入增长率(%),营业利润增长率(%),净资产收益率ROE(摊薄)(%),净资产收益率ROE(加权)(%),净资产收益率ROE(扣除)(%),总资产报酬率(ROA)(%),资产总计(元),资产负债率(%),Z指数,Q_2021,Q_2022,log_Q_2021,log_Q_2022,log_Asset,score
603661,恒林股份,家庭耐用消费品,家具制造业,浙江,127,7.62,201739915.9,2.7015,3.49,3.705,0,0.2181,0.2181,-0.1431,11.1653,11.601,11.1653,5.8982,7467575301,59.4473,5.248,1.187099,1.067144,0.171512516,0.064985921,22.73383619,0.00017452
603663,三祥新材,石油、天然气与消费用燃料,非金属矿物制品业,福建,9,17.99,32741148.9,2.1296,4.15,4.9109,0,0.0765,0.0765,0.4945,9.2772,11.5594,9.2772,8.7205,1537424715,22.7453,1.217732208,2.523951,2.440837,0.925825531,0.892341013,21.15337459,0.00025184
603678,火炬电子,通信设备,计算机、通信和其他电子设备制造业,福建,48,9.37,107688882.7,1.5516,2.27,3.0318,0,0.2948,0.2948,0.5589,20.4383,22.2886,20.4383,17.4185,6940424803,30.5274,6.666666667,4.605686,3.593941,1.527291627,1.279249372,22.66062882,0.002439024
603682,锦和商业,商业服务与商业用品,商务服务业,上海,0,1.13,1407579.31,0.0263,0.15,0.1722,0,0.2293,0.2293,-0.4086,10.9839,9.2768,10.9839,5.8199,5357244319,76.6554,14.5,1.129341,1.116898,0.121634277,0.1105552,22.40171556,0.165923567
603686,福龙马,机械制造,专用设备制造业,福建,105,0.45,132983611.3,2.3796,2.33,2.5887,0,0.0475,0.0475,-0.2091,11.2742,11.6043,11.2742,9.2487,5588488028,40.7757,3.716297787,1.855918,1.219896,0.618379452,0.198765609,22.44397461,0.090276429
603688,石英股份,金属与采矿,非金属矿物制品业,江苏,6,13.81,39430257.7,1.6115,4.1,5.896,0,0.4881,0.4881,0.5113,12.8868,13.6167,12.8868,13.0455,2446844289,10.8918,1.214039621,2.889816,8.489686,1.061192832,2.138852015,21.61806499,0.003235294
603690,至纯科技,机械制造,专用设备制造业,上海,53,16.32,302291088.8,3.8105,14.5,16.462,0,0.4918,0.4918,0.2502,6.9294,7.8171,6.9294,5.6933,7933017528,45.9165,5.585427136,1.834844,1.923024,0.606959464,0.653898947,22.79429932,0.023628695
603693,江苏新能,独立电力生产商与能源贸易商,电力、热力生产和供应业,江苏,4,0.3,2249414.83,0.0142,0.12,0.185,0,0.2004,0.2004,1.0616,5.4184,5.9487,5.4184,3.921,15804483650,59.3114,5.234917733,1.067513,1.367274,0.065331644,0.312818977,23.48355951,0.013341535
603697,有友食品,食品,食品制造业,重庆,0,1.6,3116590.08,0.1471,0.26,0.3067,0,0.1162,0.1162,-0.0268,11.5629,11.9855,11.5629,12.225,2118410554,10.2519,3.840625,1.497911,1.327872,0.404071471,0.283577661,21.47393191,0.000330033
603700,宁水集团,电子设备、仪器和元件,仪器仪表制造业,浙江,101,21.6,62677157.25,2.822,3.65,4.2258,0,0.08,0.08,-0.1542,14.7448,15.4396,14.7448,12.104,2220987101,28.1249,2.629482072,1.960401,1.858253,0.673149044,0.619636799,21.52121757,0.000254453
603707,健友股份,制药,医药制造业,江苏,24,39.26,275214076,3.3494,7.47,10.9298,0,0.2648,0.2648,0.3477,19.6971,23.2803,19.6971,15.772,8216888052,34.2481,1.277595115,4.853223,4.78724,1.57964302,1.565954045,22.82945739,0.000225734
603708,家家悦,多元化零售,零售业,山东,0,0,0,0,0,0,0,0.0452,0.0452,-1.4567,-13.5841,-11.317,-13.5841,-0.0316,14701925806,84.5901,7.626598466,1.694387,1.367203,0.527321024,0.312767047,23.41124433,0.026691729
603712,七一二,通信设备,计算机、通信和其他电子设备制造业,天津,50,47.63,775435751.8,9.0406,22.47,27.1924,0,0.28,0.28,0.2056,19.0387,20.7964,19.0387,7.854,8587708565,57.902,3.721499617,4.054813,3.65883,1.399904571,1.297143424,22.87359778,0.010424558
603719,良品铺子,食品与主要用品零售,零售业,湖北,50,1.45,39665624.38,0.7305,0.43,0.4386,0,0.1811,0.1811,-0.2232,13.1211,13.3168,13.1211,7.2451,5429789111,60.3276,1.231023102,3.15107,2.04646,1.147742078,0.716111471,22.41516613,0.000293211
603733,仙鹤股份,纸类与林业产品,造纸和纸制品业,浙江,32,6.69,158093835.2,1.4309,2.63,3.06,0,0.2424,0.2424,0.3871,15.8378,17.2715,15.8378,10.6751,11048662058,41.6494,22.30029155,1.362601,2.061472,0.309395373,0.723420291,23.12557518,0.000228833
603737,三棵树,化学制品,化学原料和化学制品制造业,福建,133,8.52,271084530.1,2.1899,2.37,2.4057,0,0.3937,0.3937,-1.9288,-21.4602,-18.7334,-21.4602,-3.6154,12378651811,82.5256,5.370192308,6.189879,3.276626,1.822915539,1.186814234,23.2392392,0.000296736
603786,科博达,汽车零配件,汽车制造业,上海,22,40,304015819.8,6.2611,10.83,12.7484,0,-0.0368,-0.0368,-0.294,9.5318,9.8547,9.5318,9.5829,4855608777,13.2666,9.336973479,1.508256,1.316047,0.410954016,0.274632547,22.30340032,0.001755402
603799,华友钴业,金属与采矿,有色金属冶炼和压延加工业,浙江,70,7.66,816270207.4,1.4076,2.31,2.6371,0,0.6669,0.6669,2.2348,20.1072,26.5989,20.1072,9.1924,57989056349,58.7842,2.366522367,2.682481,2.210423,0.986742113,0.7931839,24.78352015,0.006745379
603801,志邦家居,家庭耐用消费品,家具制造业,安徽,50,16.26,281506217.3,5.3134,5.46,6.1374,0,0.3417,0.3417,0.265,19.5108,20.9804,19.5108,10.7112,5298054970,51.0956,1.03016815,3.431136,2.070321,1.232891402,0.727703668,22.3906056,0.002596764
603806,福斯特,容器与包装,橡胶和塑料制品业,浙江,24,14.81,453587982.1,3.3138,3.53,4.4076,0,0.532,0.532,0.3808,18.0397,20.7212,18.0397,18.0906,13687964760,10.943,3.515965167,5.647806,7.66819,1.731267151,2.037080603,23.3397828,0.025862057
603808,歌力思,纺织品、服装与奢侈品,纺织服装、服饰业,广东,4,4,56723704.79,1.2583,2.4,2.8368,0,0.2042,0.2042,-0.3504,10.7316,12.0564,10.7316,9.4261,4508117263,34.9585,26.85853659,1.603259,1.349247,0.472038433,0.299546659,22.22914544,0.000200401
603816,顾家家居,家庭耐用消费品,家具制造业,浙江,425,6.87,302463680.9,1.8976,1.65,1.8267,0,0.4481,0.4481,0.8027,20.757,22.5559,20.757,13.3245,15939022449,47.2799,2.054402291,4.31978,2.913007,1.463204475,1.069185881,23.49203618,0.00229197
603818,曲美家居,家庭耐用消费品,家具制造业,北京,94,4.76,101269535.8,1.3254,2,2.1042,0,0.1857,0.1857,0.5215,8.8163,8.5155,8.8163,5.9284,7640936990,73.5191,1.020975832,1.348218,1.62433,0.29878372,0.485095423,22.75678608,0.038363571
603825,华扬联众,媒体,互联网和相关服务,北京,4,31.26,317772123.8,3.4855,2.4,2.4574,6,0.4451,0.4451,0.0634,9.8727,11.182,9.8727,3.799,9116882681,74.5989,2.395795247,1.21109,1.326535,0.191520781,0.282570279,22.93339377,0.000298507
603833,欧派家居,家庭耐用消费品,家具制造业,广东,65,11.98,907758166.7,3.8805,4.44,5.2078,0,0.3868,0.3868,0.2711,18.4997,20.2443,18.4997,13.7127,23392733365,38.4041,7.814639906,5.098451,3.29781,1.628936768,1.193258612,23.87569127,0.017415714
603848,好太太,家庭耐用消费品,金属制品业,广东,177,15.22,48638591.27,2.0741,3.41,4.4156,0,0.2288,0.2288,0.1554,15.9777,16.972,15.9777,15.066,2345051372,19.8732,1.871246117,2.665624,2.540391,0.980438177,0.932318006,21.57557315,0.000243902
603859,能科科技,媒体,专业技术服务业,北京,4,69.99,241437609.6,8.3873,21.16,24.9563,0,0.1985,0.1985,0.3724,6.7796,8.4888,6.7796,6.5894,2878612072,16.7646,1.319650655,2.39361,1.995853,0.872802687,0.691071528,21.7805741,0.000343789
603866,桃李面包,食品与主要用品零售,食品制造业,辽宁,0,0.76,20645746.84,0.3431,0.33,0.3814,0,0.0624,0.0624,-0.1394,15.4662,15.6281,15.4662,16.4417,6016892732,17.9798,1.653532609,5.686659,3.237141,1.738122905,1.174690533,22.51783681,0.014618805
603868,飞科电器,电气设备,电气机械和器材制造业,上海,141,5.44,131935227.9,3.1659,3.29,4.1003,11,0.1226,0.1226,-0.056,21.0603,21.8193,21.0603,20.0455,4167374649,27.0257,8.998888889,5.506688,5.59712,1.705963354,1.72225218,22.15055209,0.00760613
603871,嘉友国际,航空货运与物流,装卸搬运和运输代理业,北京,0,6.87,13626035.18,0.2991,0.35,0.3899,0,0.185,0.185,-0.0231,12,13.654,12,9.0187,4556148250,35.7575,1.687156422,1.701138,1.538629,0.531297439,0.43089176,22.23974342,0.067050691
603877,太平鸟,航空货运与物流,纺织服装、服饰业,浙江,0,5,152052100,1.4915,1.39,1.509,0,0.1634,0.1634,0.0671,15.8695,16.5892,15.8695,9.9242,10194457006,58.1138,5.161701123,3.101326,1.604978,1.131829762,0.473110049,23.04510998,0.003421949
603881,数据港,互联网软件与服务,互联网和相关服务,上海,8,23,53147538.86,0.6443,4.41,4.8949,0,0.3255,0.3255,-0.1873,3.7143,3.7755,3.7143,3.5475,8249312922,63.8346,1.788503254,1.861706,2.11876,0.621493272,0.750831012,22.83339575,0.035948687
603882,金域医学,医疗保健提供商与服务,卫生,广东,24,10.5,517928365.8,4.8175,4.34,5.6554,0,0.4488,0.4488,0.5283,35.2111,43.9924,35.2111,25.8128,10750891918,39.3297,1.078419072,7.788721,3.115745,2.052676662,1.136468289,23.09825456,0.000254509
603883,老百姓,多元化零售,零售业,湖南,1,1.09,89281963,0.5265,0.57,0.6003,28,0.1238,0.1238,-0.0032,15.358,15.4782,15.358,6.8057,16958085717,71.8194,1.271681052,2.673393,1.466473,0.983348452,0.382860198,23.55401059,0.021569302
603885,吉祥航空,航空公司,航空运输业,上海,0,2.35,79081438.71,0.1803,0.67,0.5915,0,0.1649,0.1649,-0.0596,-4.9486,-4.7603,-4.9486,0.258,43858577714,76.972,3.461333333,1.418385,1.378787,0.3495189,0.321204127,24.50423615,0.050537634
603893,瑞芯微,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,福建,93,0,560859120.9,16.5998,20.63,24.1397,0,0.459,0.459,0.9086,21.1108,23.5466,21.1108,18.0021,3378707945,15.6311,2.367794486,4.963036,5.593207,1.60201765,1.721552826,21.94075921,0.002068851
603896,寿仙谷,制药,医药制造业,浙江,11,10.82,50824604.43,2.5898,6.63,8.9403,0,0.2061,0.2061,0.3036,12.3993,13.634,12.3993,10.7636,1962459613,17.448,3.769433465,3.121706,4.527491,1.138379647,1.510167923,21.39746443,0.00037594
603898,好莱客,家常用品,家具制造业,广东,7,13.95,164090083.4,3.0036,4.87,5.5259,12,0.544,0.544,-1.0254,2.4696,2.4723,2.4696,0.7781,5463073591,48.6122,1.573795761,1.489213,1.062815,0.398247792,0.060921048,22.4212774,0.133737864
603899,晨光文具,专营零售,文教、工美、体育和娱乐用品制造业,上海,214,8.14,188758215.5,1.6522,1.07,1.1852,0,0.3402,0.3402,0.2644,24.5019,26.6562,24.5019,16.4932,11424387930,42.9003,11.26120858,8.494897,4.489841,2.13946563,1.501817289,23.1590162,0.01371925
603901,永创智能,休闲设备与用品,专用设备制造业,浙江,80,13.34,164028783.3,3.6677,6.06,6.8555,0,0.3402,0.3402,0.5452,12.0335,14.111,12.0335,7.3061,4472256212,50.5012,3.839344262,1.843677,1.919353,0.611761947,0.65198815,22.22115886,0.020622339
603903,中持股份,商业服务与商业用品,生态保护和环境治理业,北京,38,14.23,49998985.92,1.3518,3.42,4.0252,0,-0.1002,-0.1002,0.1296,14.0139,14.8845,14.0139,7.3854,3698804483,64.4452,1.909001957,1.40398,1.194851,0.33931106,0.178021491,22.03127549,0.000549451
603906,龙蟠科技,化学制品,化学原料和化学制品制造业,江苏,11,14.43,207952595.4,3.4062,5.13,5.8541,0,1.1172,1.1172,0.861,15.7889,16.9236,15.7889,9.0831,6105089677,53.1495,9.002040816,3.549926,2.149711,1.266926758,0.765333414,22.53238863,0.000165563
603908,牧高笛,纺织品、服装与奢侈品,纺织服装、服饰业,浙江,0,3.29,25404718.91,2.1413,2.75,3.0266,0,0.4364,0.4364,0.586,16.7786,17.3068,16.7786,8.8215,1186407013,60.508,4.569217541,1.960604,2.316701,0.673252589,0.840144191,20.89419526,0.000344579
603915,国茂股份,机械制造,通用设备制造业,江苏,20,12.55,112527441,2.39,3.82,4.5594,2,0.3481,0.3481,0.2555,15.6425,16.8414,15.6425,11.1,4708345723,37.1492,5.297581493,1.949918,1.64715,0.66778732,0.499046522,22.27260246,0.0003663
603916,苏博特,化学制品,化学原料和化学制品制造业,江苏,81,10.09,219589445.2,2.9009,4.86,5.7288,0,0.2381,0.2381,0.1582,13.5558,14.4125,13.5558,9.8138,7569647231,43.6496,7.65877712,1.879813,1.627092,0.631172304,0.486794372,22.7474123,0.00616757
603918,金桥信息,软件,软件和信息技术服务业,上海,8,31.13,77258736.97,4.4966,6.88,7.6308,0,0.1175,0.1175,0.0655,7.8699,9.5868,7.8699,6.1767,1718169562,34.329,3.940647482,1.818823,2.169064,0.598189589,0.774295738,21.26452535,0.000308642
603936,博敏电子,通信设备,计算机、通信和其他电子设备制造业,广东,10,12.39,145225087.7,2.2166,4.12,4.5099,0,0.2639,0.2639,-0.0501,6.6898,6.7969,6.6898,4.8884,6551683119,44.569,1.545251397,1.314038,1.402388,0.273104839,0.338176498,22.60298782,0.000189212
603939,益丰药房,医疗保健提供商与服务,零售业,湖南,4,0.94,49404489.01,0.2897,0.32,0.3517,4,0.166,0.166,0.1443,11.868,13.7125,11.868,8.8367,17052036875,53.8791,1.469477659,3.571548,2.18776,1.272999115,0.782878189,23.5595355,0.037649779
603956,威派格,商业服务与商业用品,专用设备制造业,上海,28,24.3,125597760.2,5.2604,9.94,12.0429,0,0.2612,0.2612,0.1386,14.7275,14.7894,14.7275,9.4272,2387611670,44.1318,8.005486968,1.573483,2.86903,0.453291634,1.053973994,21.5935594,0.00026455
603959,百利科技,专业服务,土木工程建筑业,湖南,3,27.8,64989724.2,2.0336,6.24,6.1507,1,-0.2585,-0.2585,1.5472,4.5151,4.619,4.5151,2.0441,3195739288,78.8188,7.05,2.705122,2.719848,0.995147013,1.000575996,21.88508429,0.000316456
603960,克来机电,机械制造,专用设备制造业,上海,28,37,53176455.19,4.3383,9.48,10.2553,4,-0.2679,-0.2679,-0.7039,5.1477,5.1769,5.1477,4.4386,1225752774,16.8247,1.364940736,6.436738,4.345379,1.86202189,1.469112982,20.926821,0.000285924
603966,法兰泰克,机械制造,通用设备制造业,江苏,32,16.09,101851577.9,3.3158,6.41,7.2954,3,0.2603,0.2603,0.1923,14.3176,15.0412,14.3176,7.6682,3071725451,57.7747,1.625626342,1.664439,1.5206,0.50948813,0.419104994,21.84550528,0.054035874
603970,中农立华,贸易公司与经销商,批发业,北京,0,16,37527549.23,0.7914,0.43,0.4375,0,0.3284,0.3284,0.131,14.5422,15.508,14.5422,5.7953,4741703754,72.9866,5.317460318,1.267628,1.29239,0.237147438,0.256493217,22.27966235,0.029584352
603979,金诚信,石油、天然气与消费用燃料,开采辅助活动,北京,27,4.9,78680947.46,0.906,1.75,2.0546,0,0.1657,0.1657,0.2003,8.9063,9.3903,8.9063,8.043,8684035102,38.3546,18.06637168,1.45636,1.738003,0.375940172,0.552736753,22.88475213,0.000274725
603983,丸美股份,个人用品,化学原料和化学制品制造业,广东,88,8.1,50488237.81,1.3422,2.83,3.3153,0,0.0241,0.0241,-0.4778,8.0387,8.1797,8.0387,8.2583,3761645909,16.0351,9.003722084,1.92288,1.344318,0.653824062,0.295886821,22.04812244,0.000288362
603986,兆易创新,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,北京,78,63.6,940202227,6.0979,11.05,15.8845,9,0.8925,0.8925,1.4539,17.3313,19.3307,17.3313,16.4042,15418370840,12.5521,1.060080107,6.161129,5.667478,1.81826004,1.734744222,23.45882555,0.001984315
603987,康德莱,医疗保健设备与用品,专用设备制造业,上海,12,11.6,185278236.9,3.737,5.98,6.9793,0,0.1707,0.1707,0.2564,14.0273,15.1821,14.0273,10.2447,4957926694,31.6254,6.441947566,2.347893,1.918336,0.85351833,0.651458144,22.32425349,0.007828283
603995,甬金股份,金属与采矿,黑色金属冶炼和压延加工业,浙江,3,7.76,554649598.4,5.6206,1.77,1.8188,0,0.5343,0.5343,0.4311,15.7945,17.16,15.7945,9.32,9868143745,55.9031,1.230219256,1.230849,1.391684,0.207704175,0.330514525,23.0125776,0.000329462
603997,继峰股份,汽车,汽车制造业,浙江,61,4.3,377827707.9,2.331,2.24,2.2677,0,0.0699,0.0699,1.5154,2.7207,2.8352,2.7207,2.8143,16209142705,69.1623,1.282480315,1.180431,1.252734,0.165879626,0.225328363,23.50884128,0.000273531
605009,豪悦护理,家常用品,造纸和纸制品业,浙江,12,10.86,91146792.87,2.3058,3.7,4.4824,0,-0.0498,-0.0498,-0.4272,12.1152,12.5473,12.1152,10.6733,3952939734,24.2718,1.577756833,1.855471,1.349537,0.618138572,0.299761571,22.09772538,0.002260185
605099,共创草坪,纸类与林业产品,文教、工美、体育和娱乐用品制造业,江苏,11,6.72,74230265.28,3.0944,3.23,3.8527,11,0.2439,0.2439,-0.1178,19.0261,19.9271,19.0261,16.3409,2398875677,16.6776,3.444725205,1.418772,1.353774,0.349791709,0.302896248,21.598266,0.000309598
605108,同庆楼,酒店、餐馆与休闲,餐饮业,安徽,0,0.3,1945081.45,0.0685,0.12,0.1343,0,0.2411,0.2411,-0.3672,7.3305,7.4428,7.3305,7.7438,2838142428,30.7548,1.814886419,1.294481,1.265149,0.258109843,0.235189902,21.7664156,0.002393384
605111,新洁能,半导体产品与设备,计算机、通信和其他电子设备制造业,江苏,26,25.32,79689229.52,4.2059,5.32,7.7019,0,0.5689,0.5689,1.9787,26.8222,30.5146,26.8222,23.9857,1885252057,18.8275,4.479846449,3.520052,7.436838,1.258475762,2.006445759,21.35732737,0.00172467
605123,派克新材,金属与采矿,金属制品业,江苏,17,23.1,78787414.31,2.5149,4.55,5.6487,0,0.6865,0.6865,0.7272,16.6682,17.8889,16.6682,11.2093,3132798046,41.7661,1.647084806,1.521073,2.302842,0.419416007,0.834144012,21.86519239,0.006104651
605155,西大门,建筑材料,其他制造业,浙江,9,11.7,18059471.45,1.5571,3.88,4.8075,0,0.314,0.314,0.1101,8.3088,8.5694,8.3088,8.8099,1159835558,7.1227,20.54385965,1.327013,1.260822,0.282930552,0.231763889,20.87154407,0.00017762
605168,三人行,媒体,商务服务业,陕西,0,19.7,31012577.85,0.9662,0.87,1.0136,0,0.2718,0.2718,0.3771,25.1587,27.3176,25.1587,18.1428,3209613711,37.4635,2.147224457,1.963053,2.139275,0.674500914,0.760466987,21.88941643,0.025930132
605288,凯迪股份,家庭耐用消费品,电气机械和器材制造业,江苏,71,13.57,70136582.32,2.3993,4.08,4.3881,0,0.3511,0.3511,-0.3598,5.6749,5.7949,5.6749,4.5875,2923229706,29.7259,2.045433685,1.36083,1.076372,0.308094808,0.073596127,21.79595491,0.000326797
605336,帅丰电器,家庭耐用消费品,电气机械和器材制造业,浙江,72,12.47,40756821.02,1.8122,4.17,5.6852,0,0.3693,0.3693,0.2477,13.0338,13.7349,13.0338,11.5586,2248977416,15.8709,2.095828636,1.283386,1.235975,0.249501898,0.211860132,21.53374147,0.000244499
605337,李子园,饮料,酒、饮料和精制茶制造业,浙江,28,2.76,14154024.54,0.6733,0.96,1.2085,0,0.3514,0.3514,0.2281,16.3508,22.4837,16.3508,16.0917,2102289041,23.636,1.478321033,1.537243,1.889518,0.429990552,0.63632177,21.46629261,0.000296366
605338,巴比食品,食品,食品制造业,上海,0,1.56,5960106.75,0.2354,0.43,0.5075,0,0.4106,0.4106,0.9686,16.451,17.7247,16.451,16.5939,2532173246,24.4062,5.319426336,1.803286,1.75117,0.589610556,0.560284136,21.65234376,0.011432866
605358,立昂微,半导体产品与设备,计算机、通信和其他电子设备制造业,浙江,0,18.99,229062300,1.8237,9.01,12.3959,0,0.6917,0.6917,1.8598,7.959,12.7755,7.959,6.403,12560631408,34.3864,2.911371238,1.39828,2.389428,0.33524291,0.871054007,23.25383327,0.003862814
605376,博迁新材,容器与包装,金属制品业,江苏,22,10.9,44419040.58,2.4778,4.58,6.3745,0,0.6274,0.6274,0.4775,14.9782,15.797,14.9782,16.0843,1792645477,11.4226,2.340855107,2.791414,4.75204,1.026548277,1.558574,21.30695829,0.000428174
605377,华旺科技,纸类与林业产品,造纸和纸制品业,浙江,2,21.02,88396585.81,2.1986,3.01,3.5964,0,0.824,0.824,0.8142,17.6063,18.8203,17.6063,13.0857,4020589169,36.4311,1.53270539,1.143637,1.224361,0.134213535,0.202419075,22.11469429,0.00033557
688002,睿创微纳,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,山东,0,43.78,417770941.3,8.5409,23.47,30.6416,0,0.1402,0.1402,-0.3246,13.2335,14.3811,13.2335,9.1972,4891396286,22.6429,1.459639126,6.036933,2.810642,1.797896102,1.033412927,22.31074364,0.000294118
688005,容百科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,浙江,23,14.12,359502630.9,2.4454,3.5,3.8449,17,1.7036,1.7036,3.0113,16.7811,18.3817,16.7811,6.9615,14701416639,63.044,9.227564103,2.780651,2.765494,1.022685073,1.017219281,23.4112097,0.000357143
688006,杭可科技,机械制造,专用设备制造业,浙江,89,25.73,131272111.3,2.2765,5.29,5.8036,4,0.6635,0.6635,-0.4039,8.3239,8.7212,8.3239,4.4608,5766406984,51.016,1.945652174,2.431687,1.923189,0.888585255,0.653984746,22.47531502,0.005489382
688007,光峰科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,广东,195,29.14,236702224.3,5.7771,9.47,10.1213,0,0.2819,0.2819,1.1837,9.5717,10.3038,9.5717,7.4589,4097230956,35.9754,3.305816135,2.436002,2.035336,0.890358171,0.710660916,22.13357721,0.000313175
688008,澜起科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,上海,10,70.78,369849700,4.1284,14.44,19.4508,8,0.4049,0.4049,-0.2364,9.8816,10.074,9.8816,10.2271,8958562225,6.3388,1.589800444,3.612879,4.422018,1.284504961,1.486596153,22.91587559,0.000314199
688012,中微公司,半导体产品与设备,专用设备制造业,上海,197,39.6,727797981.9,4.3495,23.42,27.9382,0,0.3672,0.3672,1.2013,7.2555,11.0483,7.2555,6.7738,16732989004,16.6903,1.032343234,5.114447,2.814795,1.63206928,1.034889435,23.540648,0.003288612
688016,心脉医疗,医疗保健设备与用品,专用设备制造业,上海,31,29.24,123480502.4,7.0417,18.04,35.1432,0,0.4559,0.4559,0.4515,21.1376,23.1544,21.1376,20.7252,1753572373,13.2001,11.4275,7.530164,4.782372,2.018916821,1.564936658,21.2849209,0.000303744
688019,安集科技,电子设备、仪器和元件,计算机、通信和其他电子设备制造业,上海,27,43.81,153107847.9,9.1559,22.3,26.0419,0,0.6257,0.6257,-0.2276,10.4136,11.1222,10.4136,7.9143,1672228440,28.17,4.558064516,4.717085,5.734432,1.551191024,1.746488705,21.23742297,0.0001443
688021,奥福环保,商业服务与商业用品,专用设备制造业,山东,2,15.85,37391719.39,2.6129,9.44,11.3741,0,0.2606,0.2606,-0.1284,7.0264,7.1834,7.0264,5.3397,1431050399,33.3461,1.144032922,2.587991,1.615008,0.950881899,0.47933991,21.08167456,0.000310559
688023,安恒信息,信息技术服务,软件和信息技术服务业,浙江,479,34.75,535598598.3,11.0392,29.42,26.6981,0,0.3759,0.3759,-1.2921,0.4466,0.58,0.4466,-0.5372,4851766480,35.9058,1.260784314,6.814467,2.478948,1.919047852,0.907834277,22.3026087,0.000324464
688029,南微医学,医疗保健设备与用品,专用设备制造业,江苏,69,17.41,152891677.7,4.2099,7.85,9.4286,0,0.4677,0.4677,0.301,11.0335,11.6937,11.0335,10.4118,3631746827,17.6622,1.019503546,3.186566,2.295398,1.158943848,0.830906249,22.01297959,0.000362673
688036,传音控股,信息技术服务,计算机、通信和其他电子设备制造业,广东,198,17.68,1510877824,4.8026,3.06,3.3466,0,0.3075,0.3075,0.5142,27.878,31.8929,27.878,15.3046,31459257495,55.3051,5.938228438,3.737236,1.945382,1.318346301,0.665458359,24.17195913,0.003872214
688037,芯源微,半导体产品与设备,专用设备制造业,辽宁,39,34.12,92499621.62,4.7172,11.16,11.9223,0,1.5195,1.5195,1.0905,8.6207,9.1222,8.6207,4.0562,1960914072,54.2434,1.364583333,3.166267,3.930836,1.152553291,1.368852126,21.39667656,0.000256778
